Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
43591164;1000873169641714900;63741746126907;(-0.123, -0.115, -0.265);(11.292, 6.623, 355.039);VALID;-0.0490642338991165, 0.334865599870682, 0.940987646579742;0, 0, 0;VALID;-0.0366434678435326, 0.347583830356598, 0.936932623386383;-0.0330438502132893, 0, 0;0.156479164958;VALID;-0.0614686831831932, 0.322036027908325, 0.944729804992676;0.0330438502132893, 0, 0;0.165533974766731;2;0.586164116859436
43591165;1000873169651836900;63741746126924;(-0.123, -0.115, -0.265);(11.261, 6.642, 355.013);VALID;-0.0487612597644329, 0.335085988044739, 0.940924942493439;0, 0, 0;VALID;-0.0363284237682819, 0.347796082496643, 0.936866104602814;-0.0330438502132893, 0, 0;0.156343892216682;VALID;-0.0611778758466244, 0.322264432907104, 0.944670796394348;0.0330438502132893, 0, 0;0.164776101708412;2;0.629252135753632
43591166;1000873169661832200;63741746126940;(-0.123, -0.115, -0.265);(11.207, 6.671, 354.969);VALID;-0.0485180504620075, 0.335348933935165, 0.940843820571899;0, 0, 0;VALID;-0.0361949764192104, 0.348126739263535, 0.936748445034027;-0.0330438502132893, 0, 0;0.156677737832069;VALID;-0.0608250163495541, 0.322459816932678, 0.944626927375793;0.0330438502132893, 0, 0;0.164413958787918;2;0.679863810539246
43591167;1000873169671835200;63741746126940;(-0.123, -0.115, -0.265);(11.207, 6.671, 354.969);VALID;-0.0485707707703114, 0.335700482130051, 0.940715730190277;0, 0, 0;VALID;-0.0361148603260517, 0.3482985496521, 0.936687707901001;-0.0330438502132893, 0, 0;0.156806439161301;VALID;-0.0610106475651264, 0.322991549968719, 0.944433271884918;0.0330438502132893, 0, 0;0.162651196122169;2;0.729692459106445
43591168;1000873169681844000;63741746126957;(-0.123, -0.115, -0.265);(11.168, 6.716, 354.932);VALID;-0.0499362908303738, 0.334460258483887, 0.941085934638977;0, 0, 0;VALID;-0.0377698056399822, 0.346636533737183, 0.937238812446594;-0.0330438502132893, 0, 0;0.15736398100853;VALID;-0.0620872415602207, 0.322179943323135, 0.944640278816223;0.0330438502132893, 0, 0;0.162343457341194;2;0.758527040481567
43591169;1000873169691883300;63741746126974;(-0.122, -0.115, -0.265);(11.138, 6.784, 354.891);VALID;-0.0558868460357189, 0.330881655216217, 0.942015945911407;0, 0, 0;VALID;-0.0458244383335114, 0.341841876506805, 0.938639581203461;-0.0330438502132893, 0, 0;0.157503187656403;VALID;-0.0659362375736237, 0.319844394922256, 0.945172965526581;0.0330438502132893, 0, 0;0.163851499557495;2;0.717458426952362
43591170;1000873169701898200;63741746126974;(-0.122, -0.115, -0.265);(11.138, 6.784, 354.891);VALID;-0.061024148017168, 0.320729494094849, 0.945202946662903;0, 0, 0;VALID;-0.0521321967244148, 0.330365657806396, 0.942412197589874;-0.0330438502132893, 0, 0;0.15756431221962;VALID;-0.0699051320552826, 0.311035692691803, 0.947823882102966;0.0330438502132893, 0, 0;0.163735330104828;2;0.602649867534637
43591171;1000873169711987300;63741746126990;(-0.122, -0.115, -0.265);(11.128, 6.864, 354.864);VALID;-0.0637280642986298, 0.307420194149017, 0.949437499046326;0, 0, 0;VALID;-0.0544245988130569, 0.314771682024002, 0.947605788707733;-0.0330438502132893, 0, 0;0.155478984117508;VALID;-0.0730223506689072, 0.300024420022964, 0.951132535934448;0.0330438502132893, 0, 0;0.165120422840118;2;0.445503085851669
43591172;1000873169721997300;63741746126990;(-0.122, -0.115, -0.265);(11.128, 6.864, 354.864);VALID;-0.0667507573962212, 0.296296328306198, 0.952760636806488;0, 0, 0;VALID;-0.0582417882978916, 0.302611112594604, 0.951332986354828;-0.0330438502132893, 0, 0;0.155162081122398;VALID;-0.0752521008253098, 0.289947658777237, 0.954079389572144;0.0330438502132893, 0, 0;0.163686066865921;2;0.310277611017227
43591173;1000873169731977500;63741746127007;(-0.122, -0.115, -0.265);(11.108, 6.949, 354.851);VALID;-0.0693359971046448, 0.287209689617157, 0.955354988574982;0, 0, 0;VALID;-0.0606244653463364, 0.293934494256973, 0.953901052474976;-0.0330438502132893, 0, 0;0.153952479362488;VALID;-0.0780389830470085, 0.280449479818344, 0.956691205501556;0.0330438502132893, 0, 0;0.162453860044479;2;0.200493484735489
43591175;1000873169752019200;63741746127024;(-0.122, -0.114, -0.265);(11.077, 7.056, 354.870);VALID;-0.0734735950827599, 0.277279257774353, 0.957975924015045;0, 0, 0;VALID;-0.0632698759436607, 0.282945156097412, 0.957046985626221;-0.0330438502132893, 0, 0;0.154067277908325;VALID;-0.0836672410368919, 0.27157536149025, 0.958773493766785;0.0330438502132893, 0, 0;0.162621274590492;2;0.119022309780121
43591176;1000873169761936500;63741746127041;(-0.121, -0.114, -0.265);(11.067, 7.153, 354.875);VALID;-0.0757252424955368, 0.274413973093033, 0.958625376224518;0, 0, 0;VALID;-0.0659778416156769, 0.279200553894043, 0.957963466644287;-0.0330438502132893, 0, 0;0.155576512217522;VALID;-0.085463672876358, 0.26959490776062, 0.959173917770386;0.0330438502132893, 0, 0;0.162556782364845;2;0.0909651890397072
43591177;1000873169772000300;63741746127041;(-0.121, -0.114, -0.265);(11.067, 7.153, 354.875);VALID;-0.077500581741333, 0.272450238466263, 0.959043562412262;0, 0, 0;VALID;-0.0682904198765755, 0.276614814996719, 0.958551347255707;-0.0330438502132893, 0, 0;0.155896916985512;VALID;-0.0867028012871742, 0.268257766962051, 0.959437549114227;0.0330438502132893, 0, 0;0.162438109517097;2;0.0732764154672623
43591178;1000873169782090800;63741746127057;(-0.121, -0.114, -0.265);(11.090, 7.277, 354.894);VALID;-0.0793917924165726, 0.270253568887711, 0.959510266780853;0, 0, 0;VALID;-0.0703348591923714, 0.27471250295639, 0.958950519561768;-0.0330438502132893, 0, 0;0.156087592244148;VALID;-0.0884406045079231, 0.265767008066177, 0.959971964359283;0.0330438502132893, 0, 0;0.164320752024651;2;0.0563183426856995
43591179;1000873169792144900;63741746127074;(-0.121, -0.114, -0.266);(11.091, 7.402, 354.889);VALID;-0.0813700631260872, 0.269351750612259, 0.959598124027252;0, 0, 0;VALID;-0.0719886422157288, 0.273516178131104, 0.959169745445251;-0.0330438502132893, 0, 0;0.155962467193604;VALID;-0.0907428935170174, 0.265158891677856, 0.95992523431778;0.0330438502132893, 0, 0;0.162785112857819;2;0.0421146750450134
43591180;1000873169802133700;63741746127074;(-0.121, -0.114, -0.266);(11.091, 7.402, 354.889);VALID;-0.0828204974532127, 0.267864167690277, 0.959890365600586;0, 0, 0;VALID;-0.0725553706288338, 0.272599101066589, 0.959388077259064;-0.0330438502132893, 0, 0;0.154034003615379;VALID;-0.0930750072002411, 0.263094902038574, 0.960269808769226;0.0330438502132893, 0, 0;0.16255010664463;2;0.0254945568740368
43591181;1000873169812113200;63741746127091;(-0.120, -0.114, -0.266);(11.086, 7.538, 354.903);VALID;-0.0834921672940254, 0.26793384552002, 0.959812760353088;0, 0, 0;VALID;-0.0731467977166176, 0.273014605045319, 0.959224998950958;-0.0330438502132893, 0, 0;0.154018312692642;VALID;-0.0938264131546021, 0.262817353010178, 0.960272669792175;0.0330438502132893, 0, 0;0.163759931921959;2;0.0317086391150951
43591182;1000873169822094300;63741746127091;(-0.120, -0.114, -0.266);(11.086, 7.538, 354.903);VALID;-0.0846629589796066, 0.267345637083054, 0.959874212741852;0, 0, 0;VALID;-0.0737210214138031, 0.273024439811707, 0.95917820930481;-0.0330438502132893, 0, 0;0.153550267219543;VALID;-0.0955919921398163, 0.261626094579697, 0.960423827171326;0.0330438502132893, 0, 0;0.163310512900352;2;0.0342447943985462
43591183;1000873169832102700;63741746127107;(-0.120, -0.114, -0.266);(11.087, 7.662, 354.935);VALID;-0.0871932581067085, 0.26664325594902, 0.959843039512634;0, 0, 0;VALID;-0.0753416791558266, 0.272451549768448, 0.95921516418457;-0.0330438502132893, 0, 0;0.156099662184715;VALID;-0.0990296080708504, 0.260788381099701, 0.960303366184235;0.0330438502132893, 0, 0;0.163746803998947;2;0.00193926878273487
43591184;1000873169842213200;63741746127123;(-0.120, -0.114, -0.266);(11.104, 7.786, 354.990);VALID;-0.0885176360607147, 0.266262710094452, 0.959827482700348;0, 0, 0;VALID;-0.0758589133620262, 0.272182583808899, 0.959250807762146;-0.0330438502132893, 0, 0;0.154729098081589;VALID;-0.101159051060677, 0.260290741920471, 0.960216403007507;0.0330438502132893, 0, 0;0.163362637162209;2;0
43591185;1000873169852260900;63741746127123;(-0.120, -0.114, -0.266);(11.104, 7.786, 354.990);VALID;-0.0896103382110596, 0.265998363494873, 0.959799408912659;0, 0, 0;VALID;-0.076999343931675, 0.272150188684464, 0.959169089794159;-0.0330438502132893, 0, 0;0.155196756124496;VALID;-0.102203659713268, 0.25979408621788, 0.960240304470062;0.0330438502132893, 0, 0;0.164283856749535;2;0
43591186;1000873169862178100;63741746127141;(-0.120, -0.115, -0.266);(11.128, 7.898, 355.048);VALID;-0.0902839973568916, 0.266124218702316, 0.959701359272003;0, 0, 0;VALID;-0.0777830109000206, 0.27213579416275, 0.959109961986542;-0.0330438502132893, 0, 0;0.154920622706413;VALID;-0.102767586708069, 0.260061293840408, 0.960107803344727;0.0330438502132893, 0, 0;0.163104295730591;2;0
43591187;1000873169872290500;63741746127141;(-0.120, -0.115, -0.266);(11.128, 7.898, 355.048);VALID;-0.0899773761630058, 0.264423847198486, 0.960200011730194;0, 0, 0;VALID;-0.0778946056962013, 0.271680653095245, 0.959229946136475;-0.0330438502132893, 0, 0;0.154990211129189;VALID;-0.102042190730572, 0.257114261388779, 0.960978507995605;0.0330438502132893, 0, 0;0.16507650911808;2;0
43591188;1000873169882234900;63741746127157;(-0.119, -0.114, -0.266);(11.149, 7.995, 355.103);VALID;-0.0874973461031914, 0.258380800485611, 0.962072551250458;0, 0, 0;VALID;-0.0757749602198601, 0.266868472099304, 0.960749387741089;-0.0330438502132893, 0, 0;0.154726654291153;VALID;-0.0992012545466423, 0.249838575720787, 0.963192522525787;0.0330438502132893, 0, 0;0.166248351335526;2;0
43591189;1000873169892206300;63741746127173;(-0.119, -0.115, -0.266);(11.175, 8.088, 355.193);VALID;-0.0825114548206329, 0.250848025083542, 0.964503586292267;0, 0, 0;VALID;-0.0730907991528511, 0.257671535015106, 0.963464140892029;-0.0330438502132893, 0, 0;0.154729664325714;VALID;-0.0919208526611328, 0.243990287184715, 0.965411484241486;0.0330438502132893, 0, 0;0.164593398571014;2;0.0117487208917737
43591190;1000873169902242900;63741746127173;(-0.119, -0.115, -0.266);(11.175, 8.088, 355.193);VALID;-0.0777057632803917, 0.24437989294529, 0.966561079025269;0, 0, 0;VALID;-0.0698206722736359, 0.25057327747345, 0.965576589107513;-0.0330438502132893, 0, 0;0.154409006237984;VALID;-0.0855829566717148, 0.238161712884903, 0.967447459697723;0.0330438502132893, 0, 0;0.164563417434692;2;0.0963977351784706
43591191;1000873169912357200;63741746127190;(-0.119, -0.115, -0.266);(11.213, 8.159, 355.296);VALID;-0.073243573307991, 0.239166930317879, 0.968212068080902;0, 0, 0;VALID;-0.0659661144018173, 0.244981035590172, 0.967281103134155;-0.0330438502132893, 0, 0;0.154009655117989;VALID;-0.0805146098136902, 0.233331859111786, 0.969058096408844;0.0330438502132893, 0, 0;0.1642125248909;2;0.167143493890762
43591192;1000873169922308400;63741746127190;(-0.119, -0.115, -0.266);(11.213, 8.159, 355.296);VALID;-0.0696548298001289, 0.235191211104393, 0.969449996948242;0, 0, 0;VALID;-0.0625721365213394, 0.240986526012421, 0.968509256839752;-0.0330438502132893, 0, 0;0.154274106025696;VALID;-0.0767316296696663, 0.22937598824501, 0.970308661460876;0.0330438502132893, 0, 0;0.163947984576225;2;0.228735491633415
43591193;1000873169932341000;63741746127207;(-0.119, -0.115, -0.265);(11.289, 8.234, 355.365);VALID;-0.0667830780148506, 0.232829943299294, 0.970221757888794;0, 0, 0;VALID;-0.0600243285298347, 0.238394156098366, 0.969311773777008;-0.0330438502132893, 0, 0;0.155800119042397;VALID;-0.0735366493463516, 0.227247700095177, 0.971056580543518;0.0330438502132893, 0, 0;0.162089690566063;2;0.270686417818069
43591194;1000873169942397800;63741746127223;(-0.119, -0.115, -0.265);(11.340, 8.285, 355.398);VALID;-0.064158670604229, 0.231033205986023, 0.970828175544739;0, 0, 0;VALID;-0.0574385635554791, 0.236122742295265, 0.970024168491364;-0.0330438502132893, 0, 0;0.154285222291946;VALID;-0.0708741843700409, 0.225927114486694, 0.971562564373016;0.0330438502132893, 0, 0;0.161681637167931;2;0.286587864160538
43591195;1000873169952361100;63741746127223;(-0.119, -0.115, -0.265);(11.340, 8.285, 355.398);VALID;-0.0624186731874943, 0.229416504502296, 0.971324861049652;0, 0, 0;VALID;-0.0554076135158539, 0.234536349773407, 0.970526993274689;-0.0330438502132893, 0, 0;0.154388546943665;VALID;-0.0694249868392944, 0.224279224872589, 0.972048878669739;0.0330438502132893, 0, 0;0.164004638791084;2;0.304851561784744
43591196;1000873169962330400;63741746127240;(-0.118, -0.115, -0.265);(11.380, 8.340, 355.429);VALID;-0.0617853328585625, 0.228218719363213, 0.971647441387177;0, 0, 0;VALID;-0.054832823574543, 0.23332205414772, 0.970852315425873;-0.0330438502132893, 0, 0;0.15510755777359;VALID;-0.0687332078814507, 0.223098248243332, 0.972369730472565;0.0330438502132893, 0, 0;0.164073511958122;2;0.323290675878525
43591197;1000873169972508200;63741746127240;(-0.118, -0.115, -0.265);(11.380, 8.340, 355.429);VALID;-0.0607571043074131, 0.227731764316559, 0.971826553344727;0, 0, 0;VALID;-0.0534336604177952, 0.233343616127968, 0.970925152301788;-0.0330438502132893, 0, 0;0.154284805059433;VALID;-0.0680753290653229, 0.222100362181664, 0.972644448280334;0.0330438502132893, 0, 0;0.162962928414345;2;0.348848223686218
43591198;1000873169982436100;63741746127257;(-0.118, -0.115, -0.265);(11.399, 8.381, 355.460);VALID;-0.0594419315457344, 0.227363839745522, 0.971993982791901;0, 0, 0;VALID;-0.0526984296739101, 0.233152896165848, 0.971011102199554;-0.0330438502132893, 0, 0;0.154041334986687;VALID;-0.0661806762218475, 0.221556603908539, 0.97289913892746;0.0330438502132893, 0, 0;0.162668019533157;2;0.360307395458221
43591200;1000873170002490100;63741746127274;(-0.118, -0.115, -0.265);(11.430, 8.394, 355.464);VALID;-0.0595206208527088, 0.22710856795311, 0.972048878669739;0, 0, 0;VALID;-0.0524744652211666, 0.233075827360153, 0.971041738986969;-0.0330438502132893, 0, 0;0.154857531189919;VALID;-0.0665616393089294, 0.221121713519096, 0.972972095012665;0.0330438502132893, 0, 0;0.164465621113777;2;0.395775645971298
43591201;1000873170012523000;63741746127290;(-0.118, -0.115, -0.265);(11.450, 8.400, 355.465);VALID;-0.0595029965043068, 0.227256432175636, 0.972015380859375;0, 0, 0;VALID;-0.0523485876619816, 0.233356967568398, 0.970981001853943;-0.0330438502132893, 0, 0;0.153800874948502;VALID;-0.0666520819067955, 0.221135556697845, 0.97296279668808;0.0330438502132893, 0, 0;0.163345947861671;2;0.412377804517746
43591202;1000873170022462000;63741746127290;(-0.118, -0.115, -0.265);(11.450, 8.400, 355.465);VALID;-0.0596957802772522, 0.227143183350563, 0.97203004360199;0, 0, 0;VALID;-0.0523359104990959, 0.233431592583656, 0.970963776111603;-0.0330438502132893, 0, 0;0.15465547144413;VALID;-0.0670499876141548, 0.220833227038383, 0.973004102706909;0.0330438502132893, 0, 0;0.164962649345398;2;0.446785271167755
43591203;1000873170032624500;63741746127307;(-0.119, -0.115, -0.265);(11.471, 8.385, 355.465);VALID;-0.0599613934755325, 0.227009326219559, 0.972044944763184;0, 0, 0;VALID;-0.0524070598185062, 0.233409225940704, 0.970965325832367;-0.0330438502132893, 0, 0;0.154225364327431;VALID;-0.0675097778439522, 0.220586895942688, 0.973028182983398;0.0330438502132893, 0, 0;0.163441553711891;2;0.462258636951447
43591204;1000873170042585700;63741746127324;(-0.119, -0.115, -0.265);(11.507, 8.343, 355.451);VALID;-0.0600312016904354, 0.227135956287384, 0.972011089324951;0, 0, 0;VALID;-0.0524374693632126, 0.233622685074806, 0.970912337303162;-0.0330438502132893, 0, 0;0.154390767216682;VALID;-0.0676188692450523, 0.220626294612885, 0.973011672496796;0.0330438502132893, 0, 0;0.162909895181656;2;0.476239651441574
43591205;1000873170052633200;63741746127324;(-0.119, -0.115, -0.265);(11.507, 8.343, 355.451);VALID;-0.0597434788942337, 0.227403447031975, 0.97196626663208;0, 0, 0;VALID;-0.0523786321282387, 0.233828395605087, 0.970865964889526;-0.0330438502132893, 0, 0;0.154044061899185;VALID;-0.0671025440096855, 0.220956489443779, 0.972972512245178;0.0330438502132893, 0, 0;0.161504030227661;2;0.480492144823074
43591206;1000873170062578500;63741746127341;(-0.119, -0.115, -0.265);(11.539, 8.302, 355.423);VALID;-0.0598166771233082, 0.22750498354435, 0.971938014030457;0, 0, 0;VALID;-0.052347406744957, 0.233956128358841, 0.970836877822876;-0.0330438502132893, 0, 0;0.153959482908249;VALID;-0.0672800540924072, 0.221031412482262, 0.972943246364594;0.0330438502132893, 0, 0;0.162977233529091;2;0.504412949085236
43591207;1000873170072587300;63741746127341;(-0.119, -0.115, -0.265);(11.539, 8.302, 355.423);VALID;-0.0598150081932545, 0.227688729763031, 0.971895039081573;0, 0, 0;VALID;-0.0521037913858891, 0.234052523970604, 0.970826745033264;-0.0330438502132893, 0, 0;0.153530865907669;VALID;-0.0675201788544655, 0.221301913261414, 0.972865104675293;0.0330438502132893, 0, 0;0.163625717163086;2;0.599044680595398
43591208;1000873170082621000;63741746127357;(-0.119, -0.115, -0.265);(11.569, 8.242, 355.420);VALID;-0.0597771219909191, 0.227765113115311, 0.971879482269287;0, 0, 0;VALID;-0.0519022159278393, 0.234163984656334, 0.97081071138382;-0.0330438502132893, 0, 0;0.153302744030952;VALID;-0.0676458030939102, 0.221342533826828, 0.972847104072571;0.0330438502132893, 0, 0;0.162936672568321;2;0.731800973415375
43591209;1000873170092613200;63741746127374;(-0.119, -0.115, -0.265);(11.584, 8.161, 355.426);VALID;-0.0598353333771229, 0.227977439761162, 0.971826136112213;0, 0, 0;VALID;-0.0517799779772758, 0.234394744038582, 0.97076153755188;-0.0330438502132893, 0, 0;0.153682082891464;VALID;-0.067884273827076, 0.221535712480545, 0.972786545753479;0.0330438502132893, 0, 0;0.161630064249039;2;0.847681820392609
43591210;1000873170102733300;63741746127374;(-0.119, -0.115, -0.265);(11.584, 8.161, 355.426);VALID;-0.0597943626344204, 0.228229984641075, 0.971769392490387;0, 0, 0;VALID;-0.05178177729249, 0.234614998102188, 0.970708191394806;-0.0330438502132893, 0, 0;0.154152363538742;VALID;-0.0678006112575531, 0.221820756793022, 0.972727417945862;0.0330438502132893, 0, 0;0.162513121962547;2;0.945023119449615
43591211;1000873170112741200;63741746127390;(-0.119, -0.115, -0.265);(11.605, 8.075, 355.439);VALID;-0.0595467798411846, 0.228368684649467, 0.971751987934113;0, 0, 0;VALID;-0.0513939745724201, 0.23480424284935, 0.970683097839355;-0.0330438502132893, 0, 0;0.15309339761734;VALID;-0.0676930919289589, 0.22190822660923, 0.972714960575104;0.0330438502132893, 0, 0;0.161908626556396;2;1
43591212;1000873170122702200;63741746127390;(-0.119, -0.115, -0.265);(11.605, 8.075, 355.439);VALID;-0.0593286640942097, 0.228494971990585, 0.971735656261444;0, 0, 0;VALID;-0.0510381907224655, 0.23495152592659, 0.970666229724884;-0.0330438502132893, 0, 0;0.153260454535484;VALID;-0.0676125138998032, 0.222012907266617, 0.972696661949158;0.0330438502132893, 0, 0;0.162239119410515;2;1
43591213;1000873170132740500;63741746127407;(-0.120, -0.115, -0.265);(11.616, 7.980, 355.469);VALID;-0.0589315667748451, 0.228688269853592, 0.971714317798615;0, 0, 0;VALID;-0.0507057383656502, 0.235103040933609, 0.970646917819977;-0.0330438502132893, 0, 0;0.153706759214401;VALID;-0.0671509131789207, 0.222248360514641, 0.972674906253815;0.0330438502132893, 0, 0;0.164356395602226;2;1
43591214;1000873170142740000;63741746127423;(-0.120, -0.115, -0.265);(11.621, 7.862, 355.525);VALID;-0.0587839223444462, 0.228889316320419, 0.971675932407379;0, 0, 0;VALID;-0.0503268018364906, 0.235353916883469, 0.970605850219727;-0.0330438502132893, 0, 0;0.1531812697649;VALID;-0.0672343149781227, 0.222398519515991, 0.972634792327881;0.0330438502132893, 0, 0;0.161527007818222;2;1
43591215;1000873170152788700;63741746127423;(-0.120, -0.115, -0.265);(11.621, 7.862, 355.525);VALID;-0.0584391877055168, 0.229060783982277, 0.971656322479248;0, 0, 0;VALID;-0.0496134534478188, 0.235671535134315, 0.970565497875214;-0.0330438502132893, 0, 0;0.153021410107613;VALID;-0.0672577470541, 0.222421914339066, 0.972627818584442;0.0330438502132893, 0, 0;0.163246810436249;2;1
43591216;1000873170162863100;63741746127440;(-0.120, -0.115, -0.264);(11.618, 7.750, 355.584);VALID;-0.0578955113887787, 0.229369789361954, 0.971615970134735;0, 0, 0;VALID;-0.0487122237682343, 0.236088007688522, 0.970509946346283;-0.0330438502132893, 0, 0;0.152863562107086;VALID;-0.0670712292194366, 0.222621589899063, 0.972595036029816;0.0330438502132893, 0, 0;0.161404579877853;2;1
43591217;1000873170172838300;63741746127440;(-0.120, -0.115, -0.264);(11.618, 7.750, 355.584);VALID;-0.0570868737995625, 0.229910597205162, 0.971535980701447;0, 0, 0;VALID;-0.0478016622364521, 0.23665526509285, 0.970417082309723;-0.0330438502132893, 0, 0;0.151997029781342;VALID;-0.0663644969463348, 0.223135352134705, 0.972525775432587;0.0330438502132893, 0, 0;0.161842077970505;2;1
43591218;1000873170182834000;63741746127457;(-0.121, -0.115, -0.264);(11.599, 7.630, 355.635);VALID;-0.0562860779464245, 0.23041632771492, 0.971462905406952;0, 0, 0;VALID;-0.0467627383768559, 0.237260013818741, 0.970319986343384;-0.0330438502132893, 0, 0;0.152747824788094;VALID;-0.0658015981316566, 0.223540648818016, 0.972470939159393;0.0330438502132893, 0, 0;0.160775005817413;2;1
43591219;1000873170192909800;63741746127474;(-0.121, -0.115, -0.264);(11.599, 7.500, 355.707);VALID;-0.0555260926485062, 0.230996266007423, 0.971368908882141;0, 0, 0;VALID;-0.0456571243703365, 0.237979799509048, 0.97019636631012;-0.0330438502132893, 0, 0;0.152256280183792;VALID;-0.0653868690133095, 0.223978653550148, 0.972398102283478;0.0330438502132893, 0, 0;0.161043599247932;2;1
43591220;1000873170202856200;63741746127474;(-0.121, -0.115, -0.264);(11.599, 7.500, 355.707);VALID;-0.054588008671999, 0.231465011835098, 0.971310496330261;0, 0, 0;VALID;-0.044218722730875, 0.238549321889877, 0.970123171806335;-0.0330438502132893, 0, 0;0.152244940400124;VALID;-0.0649486109614372, 0.224343881011009, 0.972343325614929;0.0330438502132893, 0, 0;0.161145463585854;2;1
43591221;1000873170212814100;63741746127490;(-0.122, -0.115, -0.264);(11.586, 7.381, 355.795);VALID;-0.053417019546032, 0.232120051980019, 0.971219301223755;0, 0, 0;VALID;-0.0428432375192642, 0.239111214876175, 0.970046520233154;-0.0330438502132893, 0, 0;0.151797130703926;VALID;-0.0639821439981461, 0.225091278553009, 0.972234666347504;0.0330438502132893, 0, 0;0.160570427775383;2;1
43591222;1000873170222928400;63741746127490;(-0.122, -0.115, -0.264);(11.586, 7.381, 355.795);VALID;-0.0523483566939831, 0.232828050851822, 0.971108019351959;0, 0, 0;VALID;-0.0414193123579025, 0.239739567041397, 0.969953298568726;-0.0330438502132893, 0, 0;0.152325645089149;VALID;-0.0632685795426369, 0.225877285003662, 0.97209906578064;0.0330438502132893, 0, 0;0.160677045583725;2;1
43591223;1000873170232990700;63741746127507;(-0.122, -0.115, -0.264);(11.567, 7.248, 355.913);VALID;-0.0512839183211327, 0.233424350619316, 0.97102165222168;0, 0, 0;VALID;-0.0400153696537018, 0.240367382764816, 0.969856858253479;-0.0330438502132893, 0, 0;0.151895225048065;VALID;-0.0625434145331383, 0.226440101861954, 0.972015023231506;0.0330438502132893, 0, 0;0.160719275474548;2;1
43591224;1000873170243053500;63741746127523;(-0.123, -0.115, -0.264);(11.559, 7.124, 356.041);VALID;-0.0496227256953716, 0.23444390296936, 0.970862329006195;0, 0, 0;VALID;-0.0379897356033325, 0.241211488842964, 0.969728708267212;-0.0330438502132893, 0, 0;0.151486322283745;VALID;-0.0612466633319855, 0.22763355076313, 0.971818804740906;0.0330438502132893, 0, 0;0.159625098109245;2;1
43591225;1000873170252987300;63741746127523;(-0.123, -0.115, -0.264);(11.559, 7.124, 356.041);VALID;-0.0479743331670761, 0.235157638788223, 0.970772564411163;0, 0, 0;VALID;-0.035267423838377, 0.242011189460754, 0.96963232755661;-0.0330438502132893, 0, 0;0.15023647248745;VALID;-0.0606711804866791, 0.228254780173302, 0.971709191799164;0.0330438502132893, 0, 0;0.158358499407768;2;1
43591226;1000873170262927100;63741746127540;(-0.124, -0.115, -0.265);(11.556, 7.000, 356.169);VALID;-0.0461985282599926, 0.23568494617939, 0.970730781555176;0, 0, 0;VALID;-0.0334117263555527, 0.242527946829796, 0.969568908214569;-0.0330438502132893, 0, 0;0.150308266282082;VALID;-0.0589755512773991, 0.228792071342468, 0.971687257289886;0.0330438502132893, 0, 0;0.157861799001694;2;1
43591227;1000873170272985700;63741746127540;(-0.124, -0.115, -0.265);(11.556, 7.000, 356.169);VALID;-0.0442538894712925, 0.235762715339661, 0.970802545547485;0, 0, 0;VALID;-0.0315239764750004, 0.242859125137329, 0.969549238681793;-0.0330438502132893, 0, 0;0.150950118899345;VALID;-0.0569743327796459, 0.22861585021019, 0.97184807062149;0.0330438502132893, 0, 0;0.158822163939476;2;0.991045773029327
43591228;1000873170283017000;63741746127557;(-0.124, -0.115, -0.265);(11.543, 6.902, 356.252);VALID;-0.0429997406899929, 0.236032143235207, 0.970793426036835;0, 0, 0;VALID;-0.0303709656000137, 0.243452683091164, 0.969437181949615;-0.0330438502132893, 0, 0;0.151106625795364;VALID;-0.0556192137300968, 0.228560522198677, 0.971939623355865;0.0330438502132893, 0, 0;0.15836763381958;2;0.975916087627411
43591229;1000873170293084100;63741746127573;(-0.125, -0.115, -0.265);(11.517, 6.813, 356.337);VALID;-0.0408174283802509, 0.236182123422623, 0.970851123332977;0, 0, 0;VALID;-0.0283941607922316, 0.243860304355621, 0.969394624233246;-0.0330438502132893, 0, 0;0.148479282855988;VALID;-0.0532319061458111, 0.228453084826469, 0.972098529338837;0.0330438502132893, 0, 0;0.156024798750877;2;0.948325872421265
43591230;1000873170303114900;63741746127573;(-0.125, -0.115, -0.265);(11.517, 6.813, 356.337);VALID;-0.0390154607594013, 0.236387461423874, 0.970875263214111;0, 0, 0;VALID;-0.0269566029310226, 0.244077518582344, 0.969380974769592;-0.0330438502132893, 0, 0;0.149381652474403;VALID;-0.0510662533342838, 0.228648528456688, 0.972168743610382;0.0330438502132893, 0, 0;0.156454056501389;2;0.926417827606201
43591231;1000873170313084900;63741746127590;(-0.126, -0.115, -0.265);(11.494, 6.727, 356.452);VALID;-0.038154661655426, 0.236894637346268, 0.970785856246948;0, 0, 0;VALID;-0.025744765996933, 0.244467124342918, 0.969315767288208;-0.0330438502132893, 0, 0;0.150364071130753;VALID;-0.050556406378746, 0.229271575808525, 0.97204864025116;0.0330438502132893, 0, 0;0.158091902732849;2;0.915667295455933
